report_name,common_name,m_ori_name,species_name,category,subcategory,status_change,subcategory_change,assessment_id,report_id,species_id,genus,family,order,class,phylum,kingdom,pop_state,pop_size,size_confidence,pop_trend,time_span_years,trend_confidence,qualifiers,bio_status,cd,data_poor,native_resident_living,conservation_dependent,report,report_group,domain,report_group_year,report_group_comprehensive,population_trend
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,121022,1078,35587,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Non-endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Data deficient,Data deficient,No change,No change,120980,1078,31122,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Not available
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Data deficient,Data deficient,No change,No change,120981,1078,31123,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Not available
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Data deficient,Data deficient,No change,No change,120982,1078,3603,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Not available
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,121023,1078,3607,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Non-endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,120984,1078,3606,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,121024,1078,3614,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Non-endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,120983,1078,3613,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Non-endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,Not threatened,Not threatened,No change,No change,120985,1078,3610,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,MATIND=20000-100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Hornworts and liverworts 2020 (de Lange et al. 2020),Liverwort,NA,Neolepidozia,At risk of becoming threatened,Naturally uncommon,No change,No change,120986,1078,31125,Neolepidozia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,NATURAL,AREA<=1000,High,STABLE +/-10%,NA,High,"SO, Sp",Non-endemic,NA,NA,TRUE,FALSE,Hornworts and liverworts 2020,Hornworts and liverworts,Land,Hornworts and liverworts (2020),TRUE,Stable
Diptera 2010: (Andrew et al. 2012),NA,NA,Neolimnia,At risk of becoming threatened,Naturally uncommon,NA,NA,20497,24,32313,Neolimnia,Sciomyzidae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,RR,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Marine invertebrates 2013 (Freeman et al 2014),King crab,NA,Neolithodes,Not threatened,Not threatened,New listing,New listing,40700,46,34284,Neolithodes,Lithodidae,Decapoda,Malacostraca,Arthropoda,Animalia,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,Sp,Endemicity not specified,NA,NA,TRUE,FALSE,Marine invertebrates 2013,Marine invertebrates,Marine,Marine invertebrates (2013),FALSE,Stable
Marine invertebrates 2013 (Freeman et al 2014),King crab,NA,Neolithodes,At risk of becoming threatened,Naturally uncommon,New listing,New listing,40701,46,34285,Neolithodes,Lithodidae,Decapoda,Malacostraca,Arthropoda,Animalia,NATURAL,AREA<=10000,High,STABLE +/-10%,NA,High,NA,Endemicity not specified,NA,NA,TRUE,FALSE,Marine invertebrates 2013,Marine invertebrates,Marine,Marine invertebrates (2013),FALSE,Stable
Spiders 2010: (Sirvid et al. 2012),Hunting spider,NA,Neomyro,Not threatened,Not threatened,NA,NA,20143,23,28583,Neomyro,Toxopidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Hunting spider,NA,Neomyro,Not threatened,Not threatened,NA,NA,20139,23,28585,Neomyro,Toxopidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Hunting spider,NA,Neomyro,Not threatened,Not threatened,NA,NA,19363,23,28587,Neomyro,Toxopidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Vascular plants 2017 (de Lange et al. 2018),Rōhutu,Rōhutu,Neomyrtus,Threatened,Nationally critical,Worse,More knowledge,32002,38,6186,Neomyrtus,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,UNNATURAL,MATIND>100000,Low,DEC >70%,NA,Low,DP,Endemic,NA,DP,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Decreasing
Orthoptera 2014 (Trewick et al. 2016),Cave weta,NA,Neonetus,Not threatened,Not threatened,No change,No change,38739,42,32033,Neonetus,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,NATURAL,NA,NA,STABLE +/-10%,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Orthoptera 2014,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Stable
Orthoptera 2014 (Trewick et al. 2016),Cave weta,NA,Neonetus,Not threatened,Not threatened,No change,No change,38738,42,32034,Neonetus,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Orthoptera 2014,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Orthoptera 2014 (Trewick et al. 2016),Cave weta,NA,Neonetus,Not threatened,Not threatened,No change,No change,38737,42,32035,Neonetus,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Orthoptera 2014,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Orthoptera 2014 (Trewick et al. 2016),Cave weta,NA,Neonetus,Not threatened,Not threatened,No change,No change,38736,42,32036,Neonetus,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Orthoptera 2014,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Orthoptera 2014 (Trewick et al. 2016),Cave weta,NA,Neonetus,Not threatened,Not threatened,No change,No change,38735,42,32037,Neonetus,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,NATURAL,NA,NA,STABLE +/-10%,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Orthoptera 2014,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Stable
Diptera 2010: (Andrew et al. 2012),NA,NA,Neophnyxia,Data deficient,Data deficient,NA,NA,20323,24,32414,Neophnyxia,Sciaridae,Diptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemicity not specified,NA,NA,TRUE,FALSE,Diptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Freshwater invertebrates 2018,Isopod,NA,Neophreatoicus,Data deficient,Data deficient,No change,No change,109303,1071,30401,Neophreatoicus,Phreatoicidae,Isopoda,Malacostraca,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Freshwater invertebrates 2018,Freshwater invertebrates,Freshwater,Freshwater invertebrates (2018),FALSE,Not available
Lichens 2018 (de Lange et al. 2018),Lichen,NA,Neophyllis,Not threatened,Not threatened,No change,No change,61515,55,9080,Neophyllis,Cladoniaceae,Lecanorales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,SO,Non-endemic,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Lichens 2018 (de Lange et al. 2018),NA,NA,Ochrolechia,Data deficient,Data deficient,No change,No change,62862,55,9643,Ochrolechia,Ochrolechiaceae,Pertusariales,Lecanoromycetes,Ascomycota,Fungi,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,TRUE,FALSE,Lichens 2018,Lichens,Land,Lichens (2018),TRUE,Not available
Minor invertebrate groups 2010: (Buckley et al. 2012),Bird louse,NA,Neopsittaconirmus,At risk of becoming threatened,Naturally uncommon,NA,NA,20626,25,12561,Neopsittaconirmus,Philopteridae,Phthiraptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Minor invertebrate groups 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19362,23,28589,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19356,23,28590,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,No change,No change,19354,23,28591,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Not threatened,Not threatened,NA,NA,19355,23,28592,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,No change,No change,19359,23,28593,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, OL",Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19360,23,28594,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Not threatened,Not threatened,NA,NA,19357,23,28595,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,No change,No change,19358,23,28596,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, OL",Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19324,23,28597,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Not threatened,Not threatened,NA,NA,19322,23,28598,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19329,23,28599,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19642,23,28600,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19634,23,28605,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19635,23,28606,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,No change,No change,19630,23,28607,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, OL",Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Not threatened,Not threatened,NA,NA,19631,23,28608,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19640,23,28609,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,No change,No change,19672,23,28610,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,RR,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Not threatened,Not threatened,NA,NA,19673,23,28611,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,At risk of becoming threatened,Naturally uncommon,Neutral,NA,19676,23,28612,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,RR,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19677,23,28613,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Sheetweb spider,NA,Neoramia,Data deficient,Data deficient,NA,NA,19678,23,28614,Neoramia,Stiphidiidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Funnel weaver spider,NA,Neorepukia,Data deficient,Data deficient,NA,NA,19680,23,28615,Neorepukia,Agelenidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Funnel weaver spider,NA,Neorepukia,Data deficient,Data deficient,NA,NA,19658,23,28616,Neorepukia,Agelenidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Forest spider,NA,Neororea,Data deficient,Data deficient,NA,NA,19659,23,28617,Neororea,Desidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,OL,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Forest spider,NA,Neororea,At risk of becoming threatened,Naturally uncommon,No change,No change,19661,23,28618,Neororea,Desidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"IE, RR",Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Spiders 2010: (Sirvid et al. 2012),Orbweaver spider,NA,Neoscona,Data deficient,Data deficient,NA,NA,19663,23,28619,Neoscona,Araneidae,Araneae,Arachnida,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemic,NA,NA,TRUE,FALSE,Spiders 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Macroalgae 2019 (Nelson et al. 2019),Green seaweed,NA,Neostromatella,Data deficient,Data deficient,New listing,New listing,108292,52,42644,Neostromatella,Kornmanniaceae,Ulvales,Ulvophyceae,Chlorophyta,Plantae,NA,NA,NA,NA,NA,NA,NA,Endemicity not specified,NA,NA,TRUE,FALSE,Macroalgae 2019,Macroalgae,Marine,Macroalgae (2019),FALSE,Not available
Nematodes 2010: (Yeates et al. 2012),NA,NA,Neotylocephalus,Not threatened,Not threatened,NA,NA,21338,26,33133,Neotylocephalus,Plectidae,Chromadorida,Chromadorea,Nematoda,Animalia,NA,NA,NA,NA,NA,NA,NA,Endemicity not specified,NA,NA,TRUE,FALSE,Nematodes 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Coleoptera 2010: (Leschen et al. 2012),Staphylinidae,NA,Neoxantholinus,Data deficient,Data deficient,New listing,New listing,16031,15,31902,Neoxantholinus,Staphylinidae,Coleoptera,Insecta,Arthropoda,Animalia,NA,NA,NA,NA,NA,NA,"DP, IE, OL",Endemicity not specified,NA,DP,TRUE,FALSE,Coleoptera 2010,Terrestrial invertebrates,Land,Terrestrial invertebrates (2010-18),FALSE,Not available
Freshwater invertebrates 2018,Mayfly,NA,Neozephlebia,Not threatened,Not threatened,No change,No change,109334,1071,33382,Neozephlebia,Leptophlebiidae,Ephemeroptera,Insecta,Arthropoda,Animalia,NATURAL,MATIND>100000,High,STABLE +/-10%,NA,High,NA,Endemic,NA,NA,TRUE,FALSE,Freshwater invertebrates 2018,Freshwater invertebrates,Freshwater,Freshwater invertebrates (2018),FALSE,Stable
Vascular plants 2017 (de Lange et al. 2018),NA,NA,Nephrolepis,At risk of becoming threatened,Naturally uncommon,No change,No change,33155,38,11494,Nephrolepis,Nephrolepidaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,NATURAL,AREA<=10000,High,STABLE +/-10%,NA,High,"RR, SO",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
Vascular plants 2017 (de Lange et al. 2018),NA,NA,Nephrolepis,At risk of becoming threatened,Naturally uncommon,Better,Reinterpretation of data,33156,38,11493,Nephrolepis,Nephrolepidaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,NATURAL,AREA<=10000,NA,STABLE +/-10%,NA,NA,"RR, SO",Non-endemic,NA,NA,TRUE,FALSE,Vascular plants 2017,Vascular plants,Land,Vascular plants (2017),TRUE,Stable
